Country Name,Country Code,is_oecd,Region,IncomeGroup,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Middle East & North Africa (IDA & IBRD countries),TMN,FALSE,,,46.6552531922,47.2419286922,47.8249881021,48.4089136565,48.9953830693,49.5809287637,50.1577779606,50.7210958126,51.271004375,51.813120307,52.3636529602,52.9441904833,53.5650460114,54.2250492009,54.91323853,55.5970210131,56.2333838064,56.7945772825,57.2723685879,57.6780891567,58.0516688777,58.4500594931,58.9248255711,59.5092819846,60.2078968606,61.0099236432,61.878828291,62.7587669038,63.6025588997,64.3837030641,65.1400750932,65.7400725418,66.273255802,66.7445465809,67.1803987522,67.5848134131,67.948346728,68.2885266548,68.5978135318,68.8986933396,69.1715221459,69.4366516253,69.6860582558,69.9213183036,70.1564919679,70.3857818722,70.6195309778,70.8462057183,71.0606965737,71.2707400273,71.4770278806,71.6690706263,71.8592749458,72.0611804698,72.2596293042,,
Lesotho,LSO,FALSE,Sub-Saharan Africa,Lower middle income,46.5107073171,46.9947317073,47.4022439024,47.7262439024,47.9712439024,48.1502439024,48.2827560976,48.3998292683,48.5309268293,48.6945609756,48.9082195122,49.1798780488,49.5040243902,49.8751463415,50.2937073171,50.7622195122,51.2831463415,51.8474878049,52.4437804878,53.0575365854,53.6683170732,54.254195122,54.8046829268,55.313804878,55.782,56.2526341463,56.7885609756,57.4076585366,58.0869512195,58.7675365854,59.331097561,59.6363902439,59.5776585366,59.095097561,58.1802926829,56.8378780488,55.1069268293,53.1267560976,51.0550731707,49.0226097561,47.1829756098,45.6716829268,44.5434878049,43.8247560976,43.5334634146,43.6577317073,44.1483414634,44.8822195122,45.7392439024,46.6345853659,47.4834146341,48.2197560976,48.836,49.3314634146,49.7005853659,,
Vanuatu,VUT,FALSE,East Asia & Pacific,Lower middle income,46.4874878049,47.088097561,47.688195122,48.2872926829,48.8868292683,49.4847804878,50.0831219512,50.6818292683,51.2809268293,51.879902439,52.479804878,53.0796341463,53.6794390244,54.2792682927,54.8786097561,55.4799756098,56.0883170732,56.703097561,57.3223658537,57.939195122,58.5427073171,59.1205609756,59.6648780488,60.1721219512,60.6422682927,61.082195122,61.5022195122,61.9146341463,62.3317560976,62.7580243902,63.1968536585,63.6477804878,64.1034146341,64.5593414634,65.0121463415,65.4593414634,65.8994878049,66.330097561,66.751195122,67.1598292683,67.555,67.9347073171,68.2999512195,68.6517073171,68.99,69.3178536585,69.6367560976,69.9487317073,70.2547560976,70.5558292683,70.8499512195,71.1345609756,71.4081707317,71.6692439024,71.9183170732,,
Kenya,KEN,FALSE,Sub-Saharan Africa,Lower middle income,46.3624146341,47.013,47.6522439024,48.2697560976,48.861097561,49.4287560976,49.9816829268,50.5327317073,51.0908292683,51.6589268293,52.2330243902,52.8086585366,53.3773658537,53.9341707317,54.4785853659,55.0190731707,55.5691707317,56.133804878,56.7079512195,57.280097561,57.8336341463,58.3475365854,58.7997560976,59.1683170732,59.4367317073,59.5970243902,59.6487317073,59.5984146341,59.4496829268,59.1951707317,58.8020487805,58.2289756098,57.4735365854,56.559195122,55.5339512195,54.4577317073,53.4,52.4375365854,51.6425853659,51.0713902439,50.7851707317,50.8241463415,51.1596585366,51.7487073171,52.5522439024,53.5198292683,54.591097561,55.6992926829,56.7846829268,57.8004390244,58.7186097561,59.5342195122,60.2727804878,60.9537804878,61.5763658537,,
Honduras,HND,FALSE,Latin America & Caribbean,Lower middle income,46.2883170732,46.9638780488,47.6329512195,48.289,48.9279756098,49.5473658537,50.1476585366,50.7373902439,51.3246341463,51.9148780488,52.5151463415,53.1329512195,53.7708292683,54.4307560976,55.1152439024,55.8232926829,56.554902439,57.3030487805,58.0637317073,58.8329268293,59.6121219512,60.4058536585,61.2120731707,62.024804878,62.8315365854,63.6137560976,64.3509512195,65.0301463415,65.6452926829,66.1944390244,66.6890487805,67.1436341463,67.579195122,68.0087560976,68.436804878,68.8583902439,69.2615121951,69.6307073171,69.9589756098,70.245804878,70.494195122,70.7121219512,70.9110487805,71.1029512195,71.2928292683,71.4821707317,71.6724634146,71.8587317073,72.0399756098,72.2172195122,72.3939756098,72.5727317073,72.7550243902,72.9428536585,73.1357073171,,
Algeria,DZA,FALSE,Middle East & North Africa,Upper middle income,46.1351219512,46.5903170732,47.045,47.496195122,47.941902439,48.376097561,48.790804878,49.1875121951,49.5727073171,49.955902439,50.3436341463,50.7439268293,51.171804878,51.6457073171,52.1880731707,52.8362439024,53.6305121951,54.5782682927,55.6675365854,56.8748780488,58.1640243902,59.4867560976,60.7863414634,62.0089512195,63.1171219512,64.0737560976,64.857195122,65.4871463415,65.9894390244,66.3820487805,66.6945853659,66.9587317073,67.2096829268,67.4754878049,67.7755365854,68.1210731707,68.5092195122,68.9212195122,69.3409512195,69.7629268293,70.183902439,70.6017560976,71.0148536585,71.421,71.8162682927,72.1965609756,72.5577073171,72.8983658537,73.2193170732,73.5210243902,73.8040487805,74.07,74.324097561,74.5689512195,74.808097561,,
Ghana,GHA,FALSE,Sub-Saharan Africa,Lower middle income,45.8314634146,46.2667073171,46.6825365854,47.0784390244,47.4533658537,47.8076341463,48.1409756098,48.4552439024,48.7564146341,49.0480731707,49.3349756098,49.6219512195,49.9122926829,50.2072926829,50.5095121951,50.8139512195,51.1154634146,51.4098292683,51.6972926829,51.9817804878,52.2717804878,52.5783170732,52.9104390244,53.2736829268,53.6704878049,54.1097073171,54.6026829268,55.1373170732,55.6936341463,56.2471707317,56.7516341463,57.1572682927,57.4367804878,57.579804878,57.5948292683,57.5027073171,57.3407804878,57.1642439024,57.0239268293,56.9537073171,56.987097561,57.1476097561,57.4204390244,57.7851707317,58.2223658537,58.7010487805,59.1842195122,59.6358536585,60.0304146341,60.3554634146,60.6099756098,60.808,60.9770243902,61.1420731707,61.3116341463,,
Bangladesh,BGD,FALSE,South Asia,Lower middle income,45.8293170732,46.4579268293,47.0839756098,47.6924634146,48.2554390244,48.6895365854,48.8954146341,48.8381463415,48.5367073171,48.0515365854,47.5254146341,47.1385853659,47.0343170732,47.2955121951,47.9301219512,48.870804878,49.9877317073,51.1056829268,52.0898292683,52.8872926829,53.4880487805,53.9280243902,54.3030731707,54.6895609756,55.1144390244,55.5906585366,56.115195122,56.6685853659,57.2348780488,57.8156585366,58.4175609756,59.0502682927,59.7178536585,60.418804878,61.1455365854,61.8873902439,62.6295609756,63.3578780488,64.0591463415,64.7238292683,65.3479756098,65.9301707317,66.4781707317,67.0001463415,67.497195122,67.9718536585,68.4256341463,68.8599756098,69.2778536585,69.6837804878,70.0802926829,70.4719512195,70.8602682927,71.2452439024,71.625902439,,
Saudi Arabia,SAU,FALSE,Middle East & North Africa,High income,45.6662682927,46.1743902439,46.6945121951,47.2361463415,47.8112682927,48.4383902439,49.137,49.9151219512,50.7752439024,51.7138780488,52.7245365854,53.7972195122,54.9089512195,56.0362195122,57.1580487805,58.2569268293,59.3193658537,60.3413658537,61.317902439,62.241,63.1046585366,63.9084146341,64.6587804878,65.362195122,66.021097561,66.6368292683,67.2117073171,67.7481707317,68.2496585366,68.7212439024,69.1670243902,69.592195122,69.9979268293,70.3859512195,70.7563658537,71.1092926829,71.4432926829,71.7542926829,72.0401707317,72.2988536585,72.5262195122,72.7166341463,72.8714634146,72.9946097561,73.0934634146,73.177,73.2581707317,73.3450731707,73.4457560976,73.5642682927,73.7016097561,73.8548536585,74.0160243902,74.1776341463,74.3372195122,,
Lower middle income,LMC,FALSE,,,45.5572140621,46.153336824,46.7459146339,47.3326541848,47.9163474974,48.4849332622,49.0291122136,49.5422754654,50.0241011055,50.4789831421,50.9198801519,51.3630584619,51.8240829169,52.3114224704,52.8253475061,53.3617554401,53.9123908964,54.4612541928,54.992228373,55.4952331492,55.9623216053,56.4000642099,56.79810758,57.1746065749,57.5337050179,57.881329136,58.2227871324,58.5776738056,58.9150571672,59.2633589376,59.6152494992,59.931943872,60.2867686123,60.6140280745,60.9353844105,61.2512490339,61.5710930637,61.8982663674,62.2230484711,62.5333696496,62.8260063048,63.1369624519,63.4402712048,63.7505583641,64.0684112795,64.3886104455,64.7222167317,65.0594954759,65.3932301349,65.7383788802,66.0765449725,66.3934351658,66.6913441651,66.9801447479,67.2539171253,,
Guatemala,GTM,FALSE,Latin America & Caribbean,Lower middle income,45.5316341463,46.1039512195,46.6882926829,47.2826829268,47.8866341463,48.5086097561,49.161097561,49.8490487805,50.5689512195,51.3103170732,52.0531463415,52.7740243902,53.4524878049,54.0740243902,54.6341463415,55.1327560976,55.5788292683,55.9917560976,56.3915121951,56.7905853659,57.2014878049,57.6327560976,58.0859512195,58.5586341463,59.0538292683,59.5680731707,60.0973170732,60.633097561,61.1698780488,61.7046585366,62.2384146341,62.7731219512,63.3117560976,63.8563902439,64.4065853659,64.9629756098,65.5272195122,66.095902439,66.6615609756,67.215195122,67.7427073171,68.2274878049,68.6613658537,69.041195122,69.366902439,69.6459756098,69.887902439,70.1107804878,70.3281463415,70.5475365854,70.7754634146,71.0104146341,71.2493902439,71.4863902439,71.7224146341,,
East Asia & Pacific (excluding high income),EAP,FALSE,,,45.4664664085,45.9081443989,46.6200716718,47.6394540338,48.97543285,50.5534329695,52.258100473,53.9537458509,55.5234674509,56.9084839167,58.0829062963,59.0626749269,59.9155800793,60.7005023655,61.4345117213,62.1305465374,62.7930334798,63.4144235122,63.9904905776,64.5192985377,64.9993787102,65.4318797865,65.8234781883,66.1764596406,66.4958685991,66.7862800656,67.0496258365,67.2886019603,67.5054376159,67.706610822,67.8956795969,68.0764014245,68.2526095873,68.4307721089,68.6193578115,68.8307567067,69.0753928765,69.3567452792,69.6722489391,70.0177634902,70.3843730838,70.7613829767,71.1336359149,71.4897930763,71.8220395241,72.1244004378,72.3947656285,72.6378120561,72.86093936,73.0661367856,73.2583258381,73.442226335,73.6222530981,73.8025257087,73.985723037,,
East Asia & Pacific (IDA & IBRD countries),TEA,FALSE,,,45.3940411448,45.8351727145,46.5510630104,47.5776189846,48.9221574768,50.5089932131,52.2219586771,53.9248729808,55.5005973682,56.8900479824,58.0672147314,59.0482551205,59.9015502109,60.6865840655,61.4206636535,62.1169551462,62.7799998479,63.4021574346,63.9791095074,64.5088167031,64.9897236484,65.4229166782,65.8150917651,66.1684455397,66.487993806,66.7780064478,67.0399681135,67.2766583121,67.4906919383,67.6891595079,67.8772034512,68.0604639384,68.2436699629,68.4333424879,68.6372233141,68.8656273995,69.1261379391,69.4197513124,69.7423486939,70.0895327926,70.4532367105,70.82454879,71.1907756729,71.5424737481,71.8725097915,72.1749010102,72.4469233872,72.6919270432,72.9163271463,73.1218479144,73.3133899887,73.495885197,73.674226012,73.8529253053,74.0347740029,,
Turkey,TUR,TRUE,Europe & Central Asia,Upper middle income,45.3844146341,46.1044878049,46.8367073171,47.5740243902,48.3063170732,49.0234390244,49.7157317073,50.3836097561,51.0285121951,51.6519268293,52.2614146341,52.865097561,53.4751219512,54.0966097561,54.7336585366,55.3852195122,56.0497560976,56.7186829268,57.385,58.0442682927,58.6915853659,59.3261219512,59.9464634146,60.5526585366,61.143195122,61.7144390244,62.2622682927,62.7875121951,63.2945365854,63.7903170732,64.2823414634,64.783097561,65.3002195122,65.837902439,66.3987317073,66.9819268293,67.5862195122,68.1996829268,68.8122682927,69.4153902439,69.9993414634,70.555804878,71.0819756098,71.574195122,72.0298780488,72.4481219512,72.8285853659,73.1770731707,73.5007560976,73.8032195122,74.0909268293,74.3673414634,74.636804878,74.9007073171,75.1635121951,,
Pakistan,PAK,FALSE,South Asia,Lower middle income,45.2904634146,46.2232195122,47.1169756098,47.9707317073,48.785,49.559804878,50.2966829268,50.9961219512,51.6595609756,52.2879756098,52.8792682927,53.4318292683,53.9441219512,54.4201219512,54.861804878,55.2732439024,55.6584878049,56.0221463415,56.3707804878,56.7074634146,57.0372439024,57.3625853659,57.6824878049,57.9979268293,58.3089512195,58.6180731707,58.9243658537,59.2273414634,59.5264878049,59.8212926829,60.1112195122,60.3962195122,60.6762195122,60.9501707317,61.2195365854,61.4852926829,61.7479512195,62.0085609756,62.2676097561,62.5231463415,62.7731707317,63.0137073171,63.2407560976,63.4583414634,63.6674634146,63.8776341463,64.0993902439,64.3387317073,64.5981463415,64.876097561,65.1625609756,65.447,65.7168780488,65.9636829268,66.1833658537,,
Early-demographic dividend,EAR,FALSE,,,45.1474262319,45.8164899008,46.4260962142,46.9751913071,47.5788201898,48.1749570705,48.8129435314,49.377464422,49.9235936482,50.455238271,50.9788403015,51.5028840383,52.0312007953,52.5737652569,53.1248835496,53.6831029455,54.243331317,54.7928954849,55.3245608404,55.8315603272,56.3108234707,56.7652309278,57.2015263036,57.6311737263,58.0570771189,58.4833890295,58.9090108046,59.3349278884,59.7557595378,60.1808727441,60.6100758246,61.0350632705,61.4600390625,61.8847628255,62.300698623,62.7024175552,63.0869188339,63.4506085801,63.7970892821,64.1281992523,64.4462816102,64.7573622684,65.0669116637,65.3807870554,65.701500583,66.030000343,66.3702803646,66.7168411826,67.0679600777,67.4191091528,67.7652391883,68.1026993885,68.4285391056,68.7417617861,69.0391420682,,
Zambia,ZMB,FALSE,Sub-Saharan Africa,Lower middle income,45.109804878,45.4875121951,45.8536585366,46.2087317073,46.5576829268,46.9115121951,47.2832682927,47.6814634146,48.1061219512,48.5527560976,49.0164146341,49.4901219512,49.9553414634,50.3920731707,50.7817804878,51.1104146341,51.3678780488,51.5481463415,51.641195122,51.6330487805,51.499195122,51.2171463415,50.786,50.2168780488,49.526902439,48.7342926829,47.8587560976,46.9363658537,46.0106829268,45.1237317073,44.3124634146,43.6023170732,43.0046097561,42.5331219512,42.2072195122,42.0382926829,42.024804878,42.158195122,42.432902439,42.8557804878,43.4566829268,44.2724878049,45.3066585366,46.5386341463,47.9323902439,49.4293902439,50.9666097561,52.4771463415,53.9056341463,55.2141707317,56.3838536585,57.422195122,58.3633170732,59.2373658537,60.0470487805,,
"Iran, Islamic Rep.",IRN,FALSE,Middle East & North Africa,Upper middle income,44.9455121951,45.5089512195,46.065804878,46.6180731707,47.169804878,47.7281463415,48.3007560976,48.8927073171,49.5105853659,50.1583414634,50.8639756098,51.6615853659,52.5444634146,53.478804878,54.4104634146,55.2124878049,55.7309268293,55.8964146341,55.7112195122,55.2395853659,54.6404390244,54.1278780488,53.899097561,54.092902439,54.7538780488,55.8714146341,57.3636585366,59.0503170732,60.7618292683,62.401902439,63.8828780488,65.1453414634,66.2035121951,67.0782195122,67.7713902439,68.3059268293,68.7221463415,69.0763170732,69.4155609756,69.7659512195,70.137195122,70.5216585366,70.8984390244,71.2538536585,71.5936341463,71.9317073171,72.2881219512,72.674195122,73.0920731707,73.5341707317,73.9831707317,74.4125853659,74.7993414634,75.1259756098,75.3893170732,,
Swaziland,SWZ,FALSE,Sub-Saharan Africa,Lower middle income,44.2337804878,44.5318780488,44.8179512195,45.1000487805,45.3896585366,45.7012439024,46.0532926829,46.452804878,46.9052682927,47.410195122,47.9616341463,48.547097561,49.1511219512,49.7602439024,50.3694390244,50.9796341463,51.5992682927,52.2342926829,52.887195122,53.5525121951,54.2263414634,54.901804878,55.5675121951,56.2080243902,56.8088536585,57.3709268293,57.9031463415,58.3978780488,58.8320487805,59.1686341463,59.345195122,59.2932682927,58.9774634146,58.3843902439,57.5221463415,56.390804878,55.0045121951,53.4372439024,51.7894390244,50.1564390244,48.6640731707,47.434097561,46.5233170732,45.958097561,45.7453414634,45.8600731707,46.2413658537,46.7723902439,47.3458292683,47.8927560976,48.3457560976,48.6613902439,48.8506341463,48.9379268293,48.9347317073,,
Djibouti,DJI,FALSE,Middle East & North Africa,Lower middle income,44.0212682927,44.4513414634,44.8744390244,45.2910487805,45.7086341463,46.1471463415,46.6335121951,47.1816585366,47.7916341463,48.4529268293,49.136097561,49.8017560976,50.4154878049,50.9548536585,51.413902439,51.8036097561,52.1499756098,52.486902439,52.8398780488,53.2173658537,53.6173414634,54.0288536585,54.4324146341,54.811,55.1586341463,55.4727317073,55.7567317073,56.0166585366,56.2559268293,56.4736097561,56.6631707317,56.8161463415,56.9295853659,57.0035853659,57.0436585366,57.0534146341,57.0384146341,57.011195122,56.9877317073,56.9814634146,57.0103414634,57.0882439024,57.2205609756,57.4112195122,57.6636341463,57.9842926829,58.3766829268,58.8293414634,59.3238780488,59.842804878,60.3606829268,60.8505609756,61.2959756098,61.6864634146,62.0155121951,,
Uganda,UGA,FALSE,Sub-Saharan Africa,Low income,43.9835609756,44.5600243902,45.1470487805,45.7381219512,46.3212682927,46.8794878049,47.3947560976,47.8535365854,48.2458292683,48.5675853659,48.816804878,49.0004878049,49.1331219512,49.2256829268,49.2871463415,49.3239756098,49.3441463415,49.3461219512,49.3253902439,49.2754634146,49.1827804878,49.0287804878,48.8025121951,48.5020487805,48.1300243902,47.6906097561,47.1889756098,46.6467804878,46.0931219512,45.5555853659,45.0562682927,44.6122195122,44.2392926829,43.9573414634,43.7942439024,43.7833170732,43.9574146341,44.3188780488,44.859097561,45.5649756098,46.4199756098,47.4041463415,48.4755853659,49.587804878,50.7012439024,51.7702195122,52.7570487805,53.6541463415,54.4619756098,55.182097561,55.8366585366,56.4637560976,57.100195122,57.7676829268,58.4664146341,,
Tanzania,TZA,FALSE,Sub-Saharan Africa,Low income,43.6538780488,43.9072926829,44.1622439024,44.4237073171,44.6977073171,44.9887317073,45.2962926829,45.6193658537,45.9559268293,46.3079756098,46.6805121951,47.0814878049,47.5109512195,47.9613414634,48.4212439024,48.8731463415,49.2976097561,49.6781707317,50.0023170732,50.2645609756,50.4683414634,50.6251219512,50.7503170732,50.8509512195,50.9250487805,50.9541707317,50.912902439,50.7883414634,50.5800731707,50.3041219512,49.9775609756,49.6234146341,49.2801463415,48.9871463415,48.7793170732,48.6915121951,48.7481219512,48.9524878049,49.3045121951,49.8066341463,50.4653414634,51.2807073171,52.229804878,53.2841707317,54.4162439024,55.6047804878,56.832,58.0777804878,59.3147073171,60.5095121951,61.6256097561,62.632097561,63.520902439,64.2918292683,64.943902439,,
IDA total,IDA,FALSE,,,43.6406210728,44.1822396,44.7214606529,45.250477896,45.7734079341,46.2624133406,46.696945753,47.0655659484,47.3704692335,47.6213545537,47.8470100212,48.0823557673,48.3613871601,48.7067743172,49.1212875115,49.6024776013,50.1343580351,50.6840044582,51.2205750214,51.7243005931,52.1822726629,52.617666926,52.9962040238,53.3479666154,53.6802193698,53.9876258681,54.2656086282,54.512935431,54.7226973306,54.9178160565,55.0851573232,55.2478728602,55.4137690853,55.5829440159,55.7609603154,55.9536774839,56.1651017322,56.3934033809,56.6385338769,56.9127483395,57.2180512199,57.5633894008,57.9475534048,58.3720929117,58.8305236387,59.314306204,59.8147527904,60.3223420793,60.824829244,61.3118256388,61.7733116686,62.204984198,62.6075294561,62.9834798941,63.3335211846,,
